"Time","wellID","od","rowID","colID","media_type","strain","str_med"
13.5016666666667,"B1",0.574166666666667,"B","1","bhis","cA","cA_bhis"
13.6683333333333,"B1",0.573433333333333,"B","1","bhis","cA","cA_bhis"
13.835,"B1",0.57425,"B","1","bhis","cA","cA_bhis"
14.0016666666667,"B1",0.574733333333333,"B","1","bhis","cA","cA_bhis"
14.1683333333333,"B1",0.57405,"B","1","bhis","cA","cA_bhis"
14.335,"B1",0.575033333333333,"B","1","bhis","cA","cA_bhis"
14.5016666666667,"B1",0.578366666666667,"B","1","bhis","cA","cA_bhis"
14.6683333333333,"B1",0.577383333333333,"B","1","bhis","cA","cA_bhis"
14.835,"B1",0.575933333333333,"B","1","bhis","cA","cA_bhis"
15.0016666666667,"B1",0.576033333333333,"B","1","bhis","cA","cA_bhis"
15.1683333333333,"B1",0.57565,"B","1","bhis","cA","cA_bhis"
15.335,"B1",0.574433333333333,"B","1","bhis","cA","cA_bhis"
15.5016666666667,"B1",0.5753,"B","1","bhis","cA","cA_bhis"
15.6683333333333,"B1",0.574083333333333,"B","1","bhis","cA","cA_bhis"
15.8352777777778,"B1",0.572883333333333,"B","1","bhis","cA","cA_bhis"
16.0019444444444,"B1",0.571766666666667,"B","1","bhis","cA","cA_bhis"
16.1686111111111,"B1",0.570533333333333,"B","1","bhis","cA","cA_bhis"
16.3352777777778,"B1",0.569966666666667,"B","1","bhis","cA","cA_bhis"
16.5019444444444,"B1",0.56625,"B","1","bhis","cA","cA_bhis"
16.6686111111111,"B1",0.565033333333333,"B","1","bhis","cA","cA_bhis"
16.8352777777778,"B1",0.563316666666667,"B","1","bhis","cA","cA_bhis"
17.0019444444444,"B1",0.561483333333333,"B","1","bhis","cA","cA_bhis"
17.1686111111111,"B1",0.562466666666667,"B","1","bhis","cA","cA_bhis"
17.3352777777778,"B1",0.55565,"B","1","bhis","cA","cA_bhis"
17.5019444444444,"B1",0.553966666666667,"B","1","bhis","cA","cA_bhis"
17.6686111111111,"B1",0.551233333333333,"B","1","bhis","cA","cA_bhis"
17.8352777777778,"B1",0.54715,"B","1","bhis","cA","cA_bhis"
18.0019444444444,"B1",0.54455,"B","1","bhis","cA","cA_bhis"
18.1688888888889,"B1",0.539733333333333,"B","1","bhis","cA","cA_bhis"
18.3355555555556,"B1",0.53535,"B","1","bhis","cA","cA_bhis"
18.5022222222222,"B1",0.532983333333333,"B","1","bhis","cA","cA_bhis"
18.6688888888889,"B1",0.526383333333333,"B","1","bhis","cA","cA_bhis"
18.8355555555556,"B1",0.52595,"B","1","bhis","cA","cA_bhis"
19.0022222222222,"B1",0.5176,"B","1","bhis","cA","cA_bhis"
19.1688888888889,"B1",0.513783333333333,"B","1","bhis","cA","cA_bhis"
19.3355555555556,"B1",0.507616666666667,"B","1","bhis","cA","cA_bhis"
19.5022222222222,"B1",0.502166666666667,"B","1","bhis","cA","cA_bhis"
19.6688888888889,"B1",0.496416666666667,"B","1","bhis","cA","cA_bhis"
19.8355555555556,"B1",0.490733333333333,"B","1","bhis","cA","cA_bhis"
20.0022222222222,"B1",0.48765,"B","1","bhis","cA","cA_bhis"
20.1688888888889,"B1",0.48015,"B","1","bhis","cA","cA_bhis"
20.3355555555556,"B1",0.47725,"B","1","bhis","cA","cA_bhis"
20.5025,"B1",0.475266666666667,"B","1","bhis","cA","cA_bhis"
20.6691666666667,"B1",0.466783333333333,"B","1","bhis","cA","cA_bhis"
20.8358333333333,"B1",0.464266666666667,"B","1","bhis","cA","cA_bhis"
21.0025,"B1",0.458183333333333,"B","1","bhis","cA","cA_bhis"
21.1691666666667,"B1",0.455016666666667,"B","1","bhis","cA","cA_bhis"
21.3358333333333,"B1",0.45105,"B","1","bhis","cA","cA_bhis"
21.5025,"B1",0.4467,"B","1","bhis","cA","cA_bhis"
21.6691666666667,"B1",0.442466666666667,"B","1","bhis","cA","cA_bhis"
21.8358333333333,"B1",0.438166666666667,"B","1","bhis","cA","cA_bhis"
22.0025,"B1",0.434883333333333,"B","1","bhis","cA","cA_bhis"
22.1691666666667,"B1",0.431433333333333,"B","1","bhis","cA","cA_bhis"
22.3358333333333,"B1",0.42695,"B","1","bhis","cA","cA_bhis"
22.5025,"B1",0.42305,"B","1","bhis","cA","cA_bhis"
22.6691666666667,"B1",0.41745,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
NA,"B1",NA,"B","1","bhis","cA","cA_bhis"
0,"C1",0.03025,"C","1","bhis","cB","cB_bhis"
0.166666666666667,"C1",0.0313666666666667,"C","1","bhis","cB","cB_bhis"
0.333333333333333,"C1",0.0331833333333333,"C","1","bhis","cB","cB_bhis"
0.5,"C1",0.0356166666666667,"C","1","bhis","cB","cB_bhis"
0.666666666666667,"C1",0.0408166666666667,"C","1","bhis","cB","cB_bhis"
0.833333333333333,"C1",0.0388833333333334,"C","1","bhis","cB","cB_bhis"
1,"C1",0.0394333333333333,"C","1","bhis","cB","cB_bhis"
1.16694444444444,"C1",0.0408333333333333,"C","1","bhis","cB","cB_bhis"
1.33361111111111,"C1",0.0477666666666667,"C","1","bhis","cB","cB_bhis"
1.50027777777778,"C1",0.0435,"C","1","bhis","cB","cB_bhis"
1.66694444444444,"C1",0.0507833333333333,"C","1","bhis","cB","cB_bhis"
1.83361111111111,"C1",0.0518,"C","1","bhis","cB","cB_bhis"
2.00027777777778,"C1",0.0531166666666666,"C","1","bhis","cB","cB_bhis"
2.16694444444444,"C1",0.0564,"C","1","bhis","cB","cB_bhis"
2.33361111111111,"C1",0.0600333333333333,"C","1","bhis","cB","cB_bhis"
2.50027777777778,"C1",0.0652833333333334,"C","1","bhis","cB","cB_bhis"
2.66694444444444,"C1",0.0697,"C","1","bhis","cB","cB_bhis"
2.83361111111111,"C1",0.0754666666666667,"C","1","bhis","cB","cB_bhis"
3.00027777777778,"C1",0.0845333333333333,"C","1","bhis","cB","cB_bhis"
3.16694444444444,"C1",0.09235,"C","1","bhis","cB","cB_bhis"
3.33361111111111,"C1",0.0943,"C","1","bhis","cB","cB_bhis"
3.50027777777778,"C1",0.102833333333333,"C","1","bhis","cB","cB_bhis"
3.66722222222222,"C1",0.1106,"C","1","bhis","cB","cB_bhis"
3.83388888888889,"C1",0.1194,"C","1","bhis","cB","cB_bhis"
4.00055555555556,"C1",0.131983333333333,"C","1","bhis","cB","cB_bhis"
4.16722222222222,"C1",0.14425,"C","1","bhis","cB","cB_bhis"
4.33388888888889,"C1",0.157483333333333,"C","1","bhis","cB","cB_bhis"
4.50055555555556,"C1",0.1706,"C","1","bhis","cB","cB_bhis"
4.66722222222222,"C1",0.190516666666667,"C","1","bhis","cB","cB_bhis"
4.83388888888889,"C1",0.204533333333333,"C","1","bhis","cB","cB_bhis"
5.00055555555556,"C1",0.224333333333333,"C","1","bhis","cB","cB_bhis"
5.16722222222222,"C1",0.241466666666667,"C","1","bhis","cB","cB_bhis"
5.33388888888889,"C1",0.262433333333333,"C","1","bhis","cB","cB_bhis"
5.50055555555556,"C1",0.282283333333333,"C","1","bhis","cB","cB_bhis"
5.66722222222222,"C1",0.304633333333333,"C","1","bhis","cB","cB_bhis"
5.83388888888889,"C1",0.325483333333333,"C","1","bhis","cB","cB_bhis"
6.00055555555556,"C1",0.348566666666667,"C","1","bhis","cB","cB_bhis"
6.1675,"C1",0.3693,"C","1","bhis","cB","cB_bhis"
6.33416666666667,"C1",0.3922,"C","1","bhis","cB","cB_bhis"
6.50083333333333,"C1",0.417433333333333,"C","1","bhis","cB","cB_bhis"
6.6675,"C1",0.43805,"C","1","bhis","cB","cB_bhis"
6.83416666666667,"C1",0.454933333333333,"C","1","bhis","cB","cB_bhis"
7.00083333333333,"C1",0.473366666666667,"C","1","bhis","cB","cB_bhis"
7.1675,"C1",0.488083333333333,"C","1","bhis","cB","cB_bhis"
7.33416666666667,"C1",0.505083333333333,"C","1","bhis","cB","cB_bhis"
7.50083333333333,"C1",0.514666666666667,"C","1","bhis","cB","cB_bhis"
7.6675,"C1",0.5242,"C","1","bhis","cB","cB_bhis"
7.83416666666667,"C1",0.532533333333333,"C","1","bhis","cB","cB_bhis"
